"(PDH-CSV 4.0) (Sri Lanka Standard Time)(-330)","\\DESKTOP-FUOCR3U\Processor(_Total)\% Processor Time","\\DESKTOP-FUOCR3U\Processor(_Total)\% Idle Time","\\DESKTOP-FUOCR3U\Memory\Available MBytes","\\DESKTOP-FUOCR3U\LogicalDisk(_Total)\% Disk Time"
"04/28/2023 14:05:24.221","4.7281837912210527008","92.407297950300488765","9213","0.035457704500921109758"
"04/28/2023 14:05:39.221","4.7734094651146863342","92.418461440985922195","9214","0.023247688945921905768"
"04/28/2023 14:05:54.222","4.6829936837842094377","92.424694676773512469","9216","0.025933016823383892024"
"04/28/2023 14:06:09.223","4.7880790378940663032","92.460487412773005644","9216","0.021791997797614266752"
"04/28/2023 14:06:24.233","4.7129352417269121389","91.971670215864293141","9194","0.046590463846831353667"
"04/28/2023 14:06:39.235","4.7475205627477095049","92.478599512692582607","9194","0.017364032890157886369"
"04/28/2023 14:06:54.250","4.7690113265499212147","92.341576210958436377","9208","0.031376853452651690124"
"04/28/2023 14:07:09.256","4.9109568847998552599","92.442757545155203047","9209","0.021227597006363022047"
"04/28/2023 14:07:24.265","4.4081287604056935692","92.407833449865648845","9217","0.02779079786666450308"
"04/28/2023 14:07:39.266","4.8321645464748037568","92.477711394283318214","9217","0.01814981794453375194"
"04/28/2023 14:07:54.269","4.5371201341729117118","92.447362616587255957","9218","0.018691634383499734079"
"04/28/2023 14:08:09.270","4.6273401186882505698","92.364994465353575492","9218","0.020707593185035955141"
"04/28/2023 14:08:24.284","4.5869143946018038349","92.297123873856207865","9202","0.03506158299533805589"
"04/28/2023 14:08:39.299","4.5250985037087687601","92.489526968350773473","9203","0.027036244411245788366"
"04/28/2023 14:08:54.301","4.6728426357991015294","92.249548892204629169","9216","0.023675839297937706363"
"04/28/2023 14:09:09.305","4.6754472276128833386","92.390193546625880572","9217","0.02022160360935596965"
"04/28/2023 14:09:24.312","4.5278842525578344436","92.493094752763767019","9217","0.029884788134397703707"
"04/28/2023 14:09:39.314","4.5442606172778621243","92.478027911462334032","9217","0.015054614722679965366"
"04/28/2023 14:09:54.329","4.6947643115655912638","92.245277985825907763","9218","0.07413744764855670355"
"04/28/2023 14:10:09.331","4.6680384475327629801","92.235197311780225959","9217","0.037236096383053668424"
"04/28/2023 14:10:24.335","4.7074508350521178102","92.371464291795462032","9202","0.031981785964340085637"
"04/28/2023 14:10:39.350","8.2761628642474818207","87.827637258592545777","9199","0.02521721694697943647"
"04/28/2023 14:10:54.364","8.6057385386526412674","87.369486471019001783","9211","0.034166079797951227903"
"04/28/2023 14:11:09.364","4.6700824487051706413","92.409886298121151071","9211","0.031669297786103757508"
"04/28/2023 14:11:24.374","4.561395436881698906","92.438164338985814084","9211","0.024481250620550665947"
"04/28/2023 14:11:39.379","4.5520821645117726106","92.481575917863949599","9212","0.02378356460386339688"
"04/28/2023 14:11:54.380","4.5669856453588675294","92.339360225609539157","9214","0.027893069487201906792"
"04/28/2023 14:12:09.381","4.7730479568219301711","91.953050566218536233","9210","0.046395716941850108361"
"04/28/2023 14:12:24.392","4.6945993402425001406","92.359355936213688665","9193","0.031270975567103856396"
"04/28/2023 14:12:39.394","5.4297967936798308131","91.641968429103300764","9213","0.018390113383324524499"
"04/28/2023 14:12:54.397","4.609326591137030249","92.424517883134214458","9226","0.031046325765092405713"
"04/28/2023 14:13:09.409","4.7617026971166094285","92.179237364722808934","9231","0.036508888284900210819"
"04/28/2023 14:13:24.424","6.5964931601900307356","84.665980000664546878","9202","0.046327410824079852392"
"04/28/2023 14:13:39.427","4.8464592532336041586","92.215317487894608917","9205","0.029603747481446989614"
"04/28/2023 14:13:54.428","4.4531302965137742333","92.403276763191428245","9208","0.026982826437903603689"
"04/28/2023 14:14:09.432","6.3931539150583249764","82.139324432331292769","8686","0.45899001256378152425"
"04/28/2023 14:14:24.448","10.047096747283635665","79.91341599941462448","8920","0.15679646723414558673"
"04/28/2023 14:14:39.451","5.0557968989439094898","90.837521584029076394","8903","0.044995402743615096897"
"04/28/2023 14:14:54.452","4.7744203678681600422","92.249069875906258176","8984","0.045608454269830303596"
"04/28/2023 14:15:09.456","4.5281104333485089342","92.082544625311641084","8984","0.038007549162389929476"
"04/28/2023 14:15:24.459","4.5274136807927911619","92.224318468010707761","8964","0.041375043659012449015"
"04/28/2023 14:15:39.463","4.4638676575588620565","92.414599459197191322","9007","0.032821169395657857903"
"04/28/2023 14:15:54.467","4.4647349020475513015","92.380590436173747548","9011","0.034645067808617577287"
"04/28/2023 14:16:09.471","4.8174478127521069837","92.059504096053885291","8929","0.031628099879533293215"
"04/28/2023 14:16:24.476","4.5654213052474412748","92.289598119830557721","9011","0.049063765561436406548"
"04/28/2023 14:16:39.479","4.7285385481845469968","92.436385460770182476","9026","0.028472905669788065031"
"04/28/2023 14:16:54.482","4.5529971898819248111","92.369067484527221268","9031","0.022410422549547007881"
"04/28/2023 14:17:09.484","4.644336453475094828","92.319615506485405376","8998","0.023950124390871071339"
"04/28/2023 14:17:24.489","4.5193343961778094098","92.47079337069551741","9030","0.045581706875767749598"
"04/28/2023 14:17:39.495","4.986473789026590886","92.19924026697140107","9035","0.019470098904064071788"
"04/28/2023 14:17:54.498","4.6077760008627173249","92.24312023782439951","9037","0.024105156788658852612"
"04/28/2023 14:18:09.502","4.6899579641648925232","91.767846600884553254","9009","0.054776695619298022832"
"04/28/2023 14:18:24.506","4.7272447060415885289","92.255188368030687229","9006","0.043545785697417113691"
"04/28/2023 14:18:39.509","4.7451195558081415982","92.387916986012783127","9027","0.033896729572478023762"
"04/28/2023 14:18:54.511","4.7309393482512840379","92.389567720200943768","9029","0.030459852381403185878"
"04/28/2023 14:19:09.516","4.9368208800486979015","92.044721167491786673","8962","0.029741213654906398928"
"04/28/2023 14:19:24.521","4.6629671624160762278","92.362369122570967761","9031","0.023950412143232183843"
"04/28/2023 14:19:39.523","4.7681540906790438328","92.443346567416824655","9035","0.023985416834569808081"
"04/28/2023 14:19:54.523","4.7339688340262924271","92.38224427357049251","9038","0.023578445029283391643"
"04/28/2023 14:20:09.527","4.7519963918968173289","91.948714628237098623","8948","0.032689270875034003028"
"04/28/2023 14:20:24.531","5.0026201890417842932","91.801217070878195159","9014","0.065953954629885777616"
"04/28/2023 14:20:39.534","4.7327478464824990212","92.35434941412911769","9028","0.037777050561426481212"
"04/28/2023 14:20:54.539","4.913770841156206437","91.745584805832251618","9021","0.055315990219904201397"
"04/28/2023 14:21:09.542","4.581836065702693972","92.304987413737606516","9021","0.027444273751315369225"
"04/28/2023 14:21:24.545","4.4809361718431528487","92.473840017278391201","9023","0.02494480421318229918"
"04/28/2023 14:21:39.547","4.5547887286588872868","92.468856939462952482","9028","0.044185450354420438557"
"04/28/2023 14:21:54.549","4.8155053684298625427","92.299925139174860078","9031","0.033712168499676113675"
"04/28/2023 14:22:09.554","4.9353219368201139972","92.068416799545573781","8986","0.046544520372549427756"
"04/28/2023 14:22:24.556","4.6137717331564136458","92.265352482725759842","9014","0.041401265627271303937"
"04/28/2023 14:22:39.560","4.6379527777272393507","92.150458383929958472","9023","0.037745265745506489941"
"04/28/2023 14:22:54.562","4.6671657863907149988","92.129380876028960756","9025","0.0401734411269124847"
"04/28/2023 14:23:09.565","4.7398051038931576784","92.318829118501483322","9026","0.032071541628093142018"
"04/28/2023 14:23:24.570","4.8024654778764936935","92.328337548890829112","9020","0.042862745736484950121"
"04/28/2023 14:23:39.571","4.659030500313976475","92.47019042644593867","9021","0.017860568543788288981"
"04/28/2023 14:23:54.575","4.4413153664662470277","92.360215482279230059","9028","0.033585088423348917475"
"04/28/2023 14:24:09.579","4.717803234961515102","92.092543930546625575","8943","0.027547787616794917886"
"04/28/2023 14:24:24.583","4.6666148667474427469","92.446114154278618003","9014","0.029067805934308584004"
"04/28/2023 14:24:39.587","4.5869059626774895122","92.443222515145365037","9033","0.025055932789394823323"
"04/28/2023 14:24:54.591","4.7018457866182750138","92.446509777275622355","9034","0.026511720051058670217"
"04/28/2023 14:25:09.596","4.6456835572217025643","92.266689992710610113","9035","0.025128813912319067359"
"04/28/2023 14:25:24.597","4.740645150314848344","92.45485845511853995","9036","0.032587409518192701763"
"04/28/2023 14:25:39.600","4.7323364046740863387","92.29734891233989913","9038","0.03151511603124269173"
"04/28/2023 14:25:54.603","4.5032371769901491376","92.41582401355189802","9038","0.022398782202960078325"
"04/28/2023 14:26:09.622","4.7853582504537861553","92.192419428381526814","8990","0.021619519426663888484"
"04/28/2023 14:26:24.625","4.7788406820309825562","92.435962965911983247","9025","0.016080002200077565117"
"04/28/2023 14:26:39.628","4.562432435774144146","92.418061509561397315","9037","0.027054851461766827453"
"04/28/2023 14:26:54.633","4.6454090217920018802","92.360233424527095281","9037","0.032388638496415406154"
"04/28/2023 14:27:09.637","4.7773041907784303817","92.396827349201359425","9038","0.026404678935765344555"
"04/28/2023 14:27:24.640","4.6662965137864169662","92.492031159496121973","9039","0.026452377921202759048"
"04/28/2023 14:27:39.643","5.1889009886799675186","91.401099040447348898","9070","0.028250150900423237621"
"04/28/2023 14:27:54.644","4.7414249991166830256","92.359299720205413564","9069","0.028838109129890154847"
"04/28/2023 14:28:09.648","4.7334798597647997909","92.286934019464624157","9053","0.030655489218713173616"
"04/28/2023 14:28:24.659","6.9493644307988660103","83.936065368652307939","9003","0.050931526718296663003"
"04/28/2023 14:28:39.662","4.9962142202153447812","92.234547853256245276","9016","0.033056922531614928162"
"04/28/2023 14:28:54.667","4.8098994484137680416","92.181006517400163602","9020","0.023716213334729851353"
"04/28/2023 14:29:09.669","4.9188451277539790851","91.626702532764525699","8947","0.02708115431230486217"
"04/28/2023 14:29:24.673","4.555372675110092473","92.227134514022921508","9020","0.026134061543952046697"
"04/28/2023 14:29:39.676","4.9564582115137483243","92.295659857966896311","9020","0.034299551908323726301"
"04/28/2023 14:29:54.678","4.6664337880572119843","92.241610730739168389","9021","0.023339854680974703866"
"04/28/2023 14:30:09.680","4.7504233295529552095","91.871044103939354386","9007","0.040478626413412537033"
"04/28/2023 14:30:24.683","4.9135282918084115522","92.167144975434368348","9010","0.042990666390255879992"
"04/28/2023 14:30:39.687","4.7536979675754320596","92.42929136124863021","9023","0.029182347521134441998"
"04/28/2023 14:30:54.691","4.9195854948647870231","92.41082220077112197","9026","0.025647170181026981983"
"04/28/2023 14:31:09.693","4.7632013160455617395","92.394016343154774518","9028","0.01943583730959643624"
"04/28/2023 14:31:24.697","4.5572810471671942878","92.379629046640488355","9042","0.016305552823522913991"
"04/28/2023 14:31:39.701","4.6524778454435704589","92.465791223532320942","9044","0.020526925470331393309"
"04/28/2023 14:31:54.701","4.7764527689647895414","92.397342704481772557","9046","0.016105936423509225469"
"04/28/2023 14:32:09.704","4.5846243369136230328","92.291299587003948091","9034","0.025295539171094599123"
"04/28/2023 14:32:24.708","4.7851254341997107034","92.442390638109543488","9035","0.015149861259901944294"
"04/28/2023 14:32:39.713","4.7642795393090908718","92.357692846925871777","9049","0.046350145626615379957"
"04/28/2023 14:32:54.716","4.5551201281567532675","92.45689048140320665","9050","0.0309749200456627162"
"04/28/2023 14:33:09.718","4.4003855208034075019","92.432045505900930493","9050","0.025504701221943953948"
"04/28/2023 14:33:24.722","4.8670493280589033347","92.416779898379147085","9050","0.027711213154415641896"
"04/28/2023 14:33:39.727","4.6917152347482389274","92.119415103814475287","9006","0.029800539520723749731"
"04/28/2023 14:33:54.729","4.6797464371968855446","92.404481835557731983","9007","0.021875297088291771608"
"04/28/2023 14:34:09.734","4.6802493469162982365","92.198417033632523498","8955","0.032916347831408079849"
"04/28/2023 14:34:24.738","4.4922278991237902801","92.379319106342990153","8989","0.02420672280009293284"
"04/28/2023 14:34:39.742","4.7464264444698756051","92.409641002534954168","9043","0.046463801459559868345"
"04/28/2023 14:34:54.744","4.4854441255041788139","92.43203991561583166","9045","0.028018248730071693142"
"04/28/2023 14:35:09.747","4.4106808301760054292","92.359874107135837562","9046","0.03000826353723625925"
"04/28/2023 14:35:24.749","4.7548841437119238051","92.457990931950078561","9046","0.025713202593047438521"
"04/28/2023 14:35:39.753","4.8148658221360607357","92.426881104358045604","9048","0.026301589601238451605"
"04/28/2023 14:35:54.759","4.7801374727836742906","92.38987581855553799","9048","0.02786879734587705687"
"04/28/2023 14:36:09.763","4.3870012551048720439","92.303251572396831648","9032","0.048369341743265785449"
"04/28/2023 14:36:24.764","4.7689393377583266798","92.405134203654654357","9030","0.021609770592000591277"
"04/28/2023 14:36:39.768","4.6339288868830657009","92.448297695298066401","9044","0.037149768258667212328"
"04/28/2023 14:36:54.772","4.621626725494454746","92.505873077124505244","9046","0.02442686086658664088"
"04/28/2023 14:37:09.774","4.7702838426423754825","92.403624953507957684","9047","0.020431603645313784617"
"04/28/2023 14:37:24.778","4.4547939909481133469","92.433625117152686812","9047","0.011222745104646448741"
"04/28/2023 14:37:39.783","4.7698455718075294385","92.437801115561498477","9048","0.022072985646621214734"
"04/28/2023 14:37:54.786","4.7378323660483223634","92.425339785080254273","9047","0.018584531259188911273"
"04/28/2023 14:38:09.790","4.6376420077403501807","92.285068142001804858","9034","0.032224448243881202714"
"04/28/2023 14:38:24.791","4.6944058433525892582","92.33078637788571541","9033","0.022860343539507128191"
"04/28/2023 14:38:39.796","4.4486246394450201791","92.396896785708321431","9041","0.030265114767606526164"
"04/28/2023 14:38:54.797","4.7017094978953677398","92.396986222139730671","9045","0.021276947772979247497"
"04/28/2023 14:39:09.803","4.8761741494128152397","92.298473619424413528","9012","0.030558825402370638075"
"04/28/2023 14:39:24.805","4.6617961535349365931","92.347056279454491801","9045","0.017713518099933957956"
"04/28/2023 14:39:39.807","4.7007573953028796154","92.44445907648301386","9046","0.031273649418383911436"
"04/28/2023 14:39:54.812","4.6714321294701655063","92.429695776761150228","9047","0.02824992293885145514"
"04/28/2023 14:40:09.815","4.6555502363084366735","91.801457925468071153","9028","0.041385260812425106458"
"04/28/2023 14:40:24.820","4.7649224828571368207","92.361806415619767563","9027","0.026502470200565727415"
"04/28/2023 14:40:39.824","4.7565565250461405711","92.432315272131077677","9036","0.036162416886742959621"
"04/28/2023 14:40:54.826","4.5587726430261321653","92.462248002956783921","9037","0.021632046415987243176"
"04/28/2023 14:41:09.829","4.5251508166650911136","92.35294993150463938","9042","0.030820895670118395732"
"04/28/2023 14:41:24.834","4.845325692670954254","91.775485749682687242","9034","0.050426697488654220747"
"04/28/2023 14:41:39.837","4.693070538373644851","92.391265543801253557","9033","0.037839285483378372332"
"04/28/2023 14:41:54.855","4.7947621313926607201","92.450989269130346315","9034","0.024703145748746359323"
"04/28/2023 14:42:09.857","4.4463637879433743905","92.280690275218290708","9031","0.026395805797846508961"
"04/28/2023 14:42:24.858","4.728324757133584022","92.409889074632019401","9028","0.028650845484917059069"
"04/28/2023 14:42:39.861","5.255300016140440178","91.533039956348844157","9062","0.020349505743824790327"
"04/28/2023 14:42:54.864","4.3967638150107735129","92.500785191386754036","9062","0.018554372921285831877"
"04/28/2023 14:43:09.868","4.6609294019587022007","92.352060588586496692","9063","0.026365611229101759"
"04/28/2023 14:43:24.876","6.4785218357292890801","84.625135167940058523","9031","0.045947421744314841108"
"04/28/2023 14:43:39.880","4.459253059936541419","92.417113843792023431","9035","0.013509038589202892328"
"04/28/2023 14:43:54.885","4.6935635615548925159","92.362763397103634588","9040","0.026156522072931030765"
"04/28/2023 14:44:09.889","4.5701442453578984271","92.022502912193758107","8951","0.024585334260273126322"
"04/28/2023 14:44:24.893","4.9126558658369789967","92.012062080206760584","9017","0.036297759922336921001"
"04/28/2023 14:44:39.896","4.5531817698929106797","92.423198330820881097","9019","0.017831902585423921315"
"04/28/2023 14:44:54.900","4.7788926433190326293","92.342556733603657904","9032","0.025791546136609274503"
"04/28/2023 14:45:09.902","4.461076082581739044","92.356571419459811523","9030","0.029637533564456766677"
"04/28/2023 14:45:24.904","4.5888794519332591904","92.2337034010135568","8996","0.02967025066932375138"
"04/28/2023 14:45:39.906","4.4022742875703846366","92.453420528332557637","9032","0.022047379402397770248"
"04/28/2023 14:45:54.909","4.5336759212047939016","92.400143966887611668","9033","0.026433920198354374231"
"04/28/2023 14:46:09.913","4.6915600471134073501","92.255187047734040107","9028","0.02452726218188299237"
"04/28/2023 14:46:24.917","4.6229273549527327702","92.310587654875433827","9029","0.02088684745172096624"
"04/28/2023 14:46:39.922","4.5589978806828241886","92.44722251084202469","9041","0.020292100410007462424"
"04/28/2023 14:46:54.925","4.8420316454843241871","92.017319812824922565","9032","0.048846180931538155101"
"04/28/2023 14:47:09.929","4.5960024191086024103","92.405800248814330189","9034","0.024032195437293946833"
"04/28/2023 14:47:24.932","4.79090739275905797","92.428949425471600421","9048","0.025824908188935413039"
"04/28/2023 14:47:39.934","4.5995398667648785818","92.450881242103093882","9048","0.017964840840009294043"
"04/28/2023 14:47:54.938","4.6033181410861656602","92.489056756043240171","9048","0.02252774314461901406"
"04/28/2023 14:48:09.942","4.5554172046609942015","92.287484860250160068","9045","0.033972731211305756682"
"04/28/2023 14:48:24.944","4.6729252427323064722","92.421480928130762322","9037","0.026219512808869263609"
"04/28/2023 14:48:39.946","4.7047281145532586777","92.451101406880326294","9049","0.030833759000822771185"
"04/28/2023 14:48:54.950","4.6060981340746209867","91.856012147927685874","9047","0.043105713252589397677"
"04/28/2023 14:49:09.951","4.4006598590275665117","92.332144278456496522","9047","0.04390851821186904369"
"04/28/2023 14:49:24.954","4.7886240713408190217","92.372355571277878994","9043","0.030013469134171806563"
"04/28/2023 14:49:39.957","4.6340274063552788775","92.480795764422936145","9044","0.020808620832790586386"
"04/28/2023 14:49:54.960","4.6152103011262717303","92.428698745307372064","9046","0.031925022182114896896"
"04/28/2023 14:50:09.964","4.6886772754594403523","92.094051085207212282","9030","0.034465178302492960327"
"04/28/2023 14:50:24.968","4.75092162298094145","91.586399402438985362","9020","0.0556686252074852575"
"04/28/2023 14:50:39.970","4.8256068401363094722","92.185769862339896008","9018","0.038996763528605551952"
"04/28/2023 14:50:54.973","4.9388333674849071997","92.331213270067891585","9018","0.02929610071198955612"
"04/28/2023 14:51:09.977","5.0202237271625200776","91.965195490808127943","9030","0.03555376298909260907"
"04/28/2023 14:51:24.978","4.7533994142649245163","92.35297252700718218","9030","0.035132638659948117743"
"04/28/2023 14:51:39.980","4.4329638885688744665","92.462713284595523078","9031","0.013101634575394288662"
"04/28/2023 14:51:54.983","4.7972847875842887788","92.342337883755789107","9032","0.039118341411118529027"
"04/28/2023 14:52:09.985","4.6175745443204458951","92.12506513912090611","9031","0.056132676551955487665"
"04/28/2023 14:52:24.988","4.6179459535146794025","92.423164526835506649","9024","0.022479577889687851755"
"04/28/2023 14:52:39.993","4.6558140361627087245","92.357896754377975412","9035","0.031167870470262547949"
"04/28/2023 14:52:54.997","4.6661942325206373638","92.433818665981874574","9036","0.020385418771403842481"
"04/28/2023 14:53:10.001","4.7770490011607495973","92.404351904141506679","9037","0.030960052141814502907"
"04/28/2023 14:53:25.006","4.6982276460557077513","92.402354918979895615","9037","0.028656901433794769452"
"04/28/2023 14:53:40.007","4.716845753122611562","92.391423198776806203","9035","0.014475497989729715215"
"04/28/2023 14:53:55.010","4.6330835487631061298","92.268451396316208957","9039","0.02348882734418890339"
"04/28/2023 14:54:10.025","5.9359612845610971732","85.536518868062572096","8962","0.092938797975605808022"
"04/28/2023 14:54:25.027","4.6212536889554396424","92.370239017917342039","8964","0.039041806073122437004"
"04/28/2023 14:54:40.033","5.1036472468596656427","91.758296681094307701","9002","0.031973207337285938778"
"04/28/2023 14:54:55.035","4.559113633314415992","92.413924453135706472","9004","0.040870310515975220855"
"04/28/2023 14:55:10.038","4.7802756634050647122","92.259226257951283401","9011","0.026689402058549187291"
"04/28/2023 14:55:25.041","4.4165902052160195268","92.011509514375603658","9012","0.06003623370574231316"
"04/28/2023 14:55:40.043","4.5591333546931238629","92.34345899427567872","9014","0.025416708607357601374"
"04/28/2023 14:55:55.048","4.5984812627012594533","92.126469023092639077","9017","0.050502612472801147736"
"04/28/2023 14:56:10.066","4.8909633750258585394","91.272663348036019215","9004","0.18605465238848548082"
"04/28/2023 14:56:25.068","4.6199860419527833955","92.386580300896795848","9009","0.029621371387837675676"
"04/28/2023 14:56:40.072","4.4459976756051400315","92.382877430639922522","9014","0.027526675702129178164"
"04/28/2023 14:56:55.075","4.6100456845249322413","92.387438854865990834","9016","0.030664172608191705288"
"04/28/2023 14:57:10.077","4.8180768917300493825","92.437824463106693429","9025","0.020639763202377776202"
"04/28/2023 14:57:25.082","4.528079165397114636","92.430768072561562576","9026","0.032791908399496416671"
"04/28/2023 14:57:40.083","5.4557245734063508635","91.06421890088336113","9052","0.039183970287057980075"
"04/28/2023 14:57:55.089","4.7383630344124512135","91.957017714569616373","9025","0.056027076763845821972"
"04/28/2023 14:58:10.090","4.639577497944646467","92.109158318517486919","9012","0.074362345520202960403"
"04/28/2023 14:58:25.102","6.7268200085002671784","81.393939493255416551","8968","0.06089156268457603105"
"04/28/2023 14:58:40.106","4.4633907598028770281","92.250333570362229807","8982","0.03416700546742069966"
"04/28/2023 14:58:55.111","4.8916329556346731522","92.131334952068868915","8986","0.0362767026537199333"
"04/28/2023 14:59:10.114","4.8000744629978164824","92.217990159488735458","8987","0.026167232753512643245"
"04/28/2023 14:59:25.117","4.8224368251524207807","92.18833975470772657","8990","0.025006292896024712169"
"04/28/2023 14:59:40.122","4.7675892806776758448","92.264300247916423814","8991","0.01290287219001302714"
"04/28/2023 14:59:55.129","4.8534519476797104431","92.157943271779302563","8992","0.03642449079313537369"
"04/28/2023 15:00:10.132","4.6009726124530692104","92.049042758322542568","8982","0.028281507297366028503"
"04/28/2023 15:00:25.136","4.8925321955520466588","92.357534646799294364","8990","0.034321793659136096144"
"04/28/2023 15:00:40.139","4.4922942944471744298","92.465125320931505826","9004","0.018464869920113695378"
"04/28/2023 15:00:55.141","4.5517909170804671248","92.364795657470324386","9005","0.032975152872362113732"
"04/28/2023 15:01:10.144","4.7960682875295983507","92.435177079693232827","9021","0.016518310372413112092"
"04/28/2023 15:01:25.147","4.6756962879459624816","92.386013260353749388","9022","0.024499334141597405023"
"04/28/2023 15:01:40.149","4.6977399101724497399","92.45744308926487065","9024","0.034144331305415664968"
"04/28/2023 15:01:55.154","4.4836402631663219154","92.329512516204744088","9025","0.025269926932209873377"
"04/28/2023 15:02:10.156","4.7737839478287806827","92.240112051538829974","9017","0.02797902325806383636"
"04/28/2023 15:02:25.161","4.6280117777704905535","92.291883298924432211","9009","0.035464894449603066862"
"04/28/2023 15:02:40.167","4.6257911751341529438","92.388749397760321358","9018","0.028478599559302101435"
"04/28/2023 15:02:55.169","4.4552733177729120229","92.285890743412963388","9020","0.049476811398243669693"
"04/28/2023 15:03:10.173","4.807484889761026281","92.439959672750603659","9021","0.019851985774736256862"
"04/28/2023 15:03:25.176","4.7652463120966821464","92.424339566322018413","9021","0.028614245293748154231"
"04/28/2023 15:03:40.179","4.4553599311619285217","92.461529026121965558","9017","0.012743298568373260041"
"04/28/2023 15:03:55.182","4.7440535635513310098","92.206366400334900391","9019","0.036524626681382101057"
"04/28/2023 15:04:10.185","4.6742933988976336224","92.294672385852678076","9005","0.018060334835648454016"
"04/28/2023 15:04:25.185","4.7184483646988688577","92.42482340442683153","9005","0.023300800164130216346"
"04/28/2023 15:04:40.188","4.4025565765973384558","92.470131608255186961","9018","0.025604773375525670398"
"04/28/2023 15:04:55.191","4.78513419267059259","92.365450319229594811","9020","0.031017644484645095354"
"04/28/2023 15:05:10.195","4.4954805315031487467","92.371741045165506989","9021","0.025098957438226324884"
"04/28/2023 15:05:25.196","4.4868362263871253148","92.456218197885860377","9021","0.025525023629713296247"
"04/28/2023 15:05:40.200","4.4139130259062131501","92.49251962628363799","9021","0.022521899267926304145"
"04/28/2023 15:05:55.202","4.6637546900797914873","92.384233599801632408","9022","0.027688218092959730743"
"04/28/2023 15:06:10.206","4.6585560351169448268","92.332798829724026746","9015","0.014705764244351228129"
"04/28/2023 15:06:25.210","4.8458368716484905292","92.019824326463606212","9002","0.042786685303912927458"
"04/28/2023 15:06:40.213","4.5618096610325569173","92.46690904790123966","9012","0.02431419836538573076"
"04/28/2023 15:06:55.217","4.6779282450586823217","92.423845792589659709","9015","0.036136621516618103178"
"04/28/2023 15:07:10.222","4.8103784122524917422","91.218322793246969127","9003","0.022987670163607594465"
"04/28/2023 15:07:25.226","4.5739958669541058711","92.007994842939751834","9009","0.036725226758531383242"
"04/28/2023 15:07:40.228","4.6668824352108728704","92.489296239968041391","9009","0.020776732363464524983"
"04/28/2023 15:07:55.230","4.7037657931498717545","92.372216881583781856","9006","0.022139733481684367722"
"04/28/2023 15:08:10.233","4.7211765118812420994","92.033920273203705165","8990","0.038839580096896066108"
"04/28/2023 15:08:25.235","4.551579022389140583","92.356474629603127369","8989","0.025431651338852494237"
"04/28/2023 15:08:40.238","4.7044683223705145991","92.458187561789415554","8996","0.025957378029268108471"
"04/28/2023 15:08:55.241","4.7608743573344991518","92.346350998746402183","9001","0.024827116482020055582"
"04/28/2023 15:09:10.245","4.8934564101760225086","92.260731018241372681","8970","0.033548985674717750338"
"04/28/2023 15:09:25.250","4.5842646231917587585","92.453372262605597598","9005","0.021473797748227524407"
"04/28/2023 15:09:40.254","4.7464639004896724828","92.411628770241250663","9007","0.025797513532114482032"
"04/28/2023 15:09:55.256","4.5018110041657450893","92.394649749829198981","9007","0.037107593877406329363"
"04/28/2023 15:10:10.261","4.7470468771041556266","92.124336957394120873","8924","0.026584648761182758103"
"04/28/2023 15:10:25.265","4.6606256684315949812","92.433244750977920035","8989","0.031610308479633870971"
"04/28/2023 15:10:40.268","4.6062237473410867494","92.466085623324573817","9003","0.020036559589141481053"
"04/28/2023 15:10:55.270","5.8039611294052217971","90.703834816462702406","9006","0.031215298051605760293"
"04/28/2023 15:11:10.274","9.5224760964653381023","86.14331296306455954","9008","0.027958652279789858452"
"04/28/2023 15:11:25.278","5.4551816587484420751","90.939378560106675309","9006","0.028215058382123733155"
"04/28/2023 15:11:40.282","4.541393955066908461","92.514027929222507396","9008","0.03168164525408501131"
"04/28/2023 15:11:55.284","4.6365568046478404796","92.379837594117276467","9008","0.027331941206730801103"
"04/28/2023 15:12:10.287","4.6685948723002024252","92.254776983287996472","8994","0.025335976294505624384"
"04/28/2023 15:12:25.290","4.9057460782806376898","92.392363222922313071","8993","0.023529269671599250396"
"04/28/2023 15:12:40.293","5.4020901614941774227","91.506659904484948242","9031","0.028340614716391591965"
"04/28/2023 15:12:55.295","4.5747935885252832833","92.488349070269194385","9030","0.027203677149561740489"
"04/28/2023 15:13:10.301","4.7412457376309280477","92.427622462747976329","9031","0.020210074413539308447"
"04/28/2023 15:13:25.314","6.6058402457399800767","82.679662631264932315","8999","0.050156412994729240862"
"04/28/2023 15:13:40.317","4.6481079949993509004","92.319583964311817681","9000","0.022588784554491647683"
"04/28/2023 15:13:55.319","4.6027760169979670124","92.377102077528363111","9003","0.024911289526183235526"
"04/28/2023 15:14:10.322","4.741694083660108916","92.051244517928793698","8985","0.038975811881884599164"
"04/28/2023 15:14:25.329","4.7695934463746976206","92.171520095786050319","8996","0.048089603244613865485"
"04/28/2023 15:14:40.332","4.6775942080364281139","92.472908802483971158","8999","0.029356364083730334541"
"04/28/2023 15:14:55.335","4.6484734046110638417","92.450426606454669809","9012","0.029185344111583716442"
"04/28/2023 15:15:10.339","4.7583358672723230498","92.339188004845667024","9014","0.017798612310746614318"
"04/28/2023 15:15:25.343","5.1323581675645435496","90.800958315220654526","8947","0.13815161261245201274"
"04/28/2023 15:15:40.347","4.8818152847022062701","91.268277729140578458","8941","0.079952948388689257242"
